Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,1097677.33.faa,1874630.22.faa,1874630.26.faa,31963.54.faa,31963.56.faa,31964.81.faa,31964.84.faa,31965.20.faa,31965.24.faa,33014.40.faa,33014.42.faa,443906.110.faa
6862_fig-1874630.26.peg.1056.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6863_fig-1874630.26.peg.1057.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
6864_fig-1874630.26.peg.1058.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
6865_fig-1874630.26.peg.1059.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
6866_fig-1874630.26.peg.1060.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
6867_fig-1874630.26.peg.1061.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6868_fig-1874630.26.peg.1062.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6869_fig-1874630.26.peg.1063.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6870_fig-1874630.26.peg.1064.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6871_fig-1874630.26.peg.1065.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6872_fig-1874630.26.peg.1066.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6873_fig-1874630.26.peg.1067.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6874_fig-1874630.26.peg.1068.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6876_fig-1874630.26.peg.1070.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6877_fig-1874630.26.peg.1071.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6878_fig-1874630.26.peg.1072.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6879_fig-1874630.26.peg.1073.faa,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,1,1,1
6880_fig-1874630.26.peg.1074.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6881_fig-1874630.26.peg.1075.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6882_fig-1874630.26.peg.1076.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6883_fig-1874630.26.peg.1077.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6884_fig-1874630.26.peg.1078.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6885_fig-1874630.26.peg.1079.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6886_fig-1874630.26.peg.1080.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6887_fig-1874630.26.peg.1081.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6888_fig-1874630.26.peg.1082.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6889_fig-1874630.26.peg.1083.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6890_fig-1874630.26.peg.1084.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6891_fig-1874630.26.peg.1085.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6892_fig-1874630.26.peg.1086.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6893_fig-1874630.26.peg.1087.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6894_fig-1874630.26.peg.1088.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,1,1,1
6895_fig-1874630.26.peg.1089.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6896_fig-1874630.26.peg.1090.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6897_fig-1874630.26.peg.1091.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6898_fig-1874630.26.peg.1092.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6899_fig-1874630.26.peg.1093.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6900_fig-1874630.26.peg.1094.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6901_fig-1874630.26.peg.1095.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6902_fig-1874630.26.peg.1096.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6903_fig-1874630.26.peg.1097.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6904_fig-1874630.26.peg.1098.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6905_fig-1874630.26.peg.1099.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6906_fig-1874630.26.peg.1100.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6907_fig-1874630.26.peg.1101.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6908_fig-1874630.26.peg.1102.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6909_fig-1874630.26.peg.1103.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
6910_fig-1874630.26.peg.1104.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6911_fig-1874630.26.peg.1105.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6912_fig-1874630.26.peg.1106.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6913_fig-1874630.26.peg.1107.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6914_fig-1874630.26.peg.1108.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6915_fig-1874630.26.peg.1109.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6916_fig-1874630.26.peg.1110.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6917_fig-1874630.26.peg.1111.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,1,1,1,1
6918_fig-1874630.26.peg.1112.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6919_fig-1874630.26.peg.1113.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6920_fig-1874630.26.peg.1114.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6921_fig-1874630.26.peg.1115.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6922_fig-1874630.26.peg.1116.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6923_fig-1874630.26.peg.1117.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,1,1
6924_fig-1874630.26.peg.1118.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6925_fig-1874630.26.peg.1119.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6926_fig-1874630.26.peg.1120.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6927_fig-1874630.26.peg.1121.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6928_fig-1874630.26.peg.1122.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6929_fig-1874630.26.peg.1123.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6930_fig-1874630.26.peg.1124.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6932_fig-1874630.26.peg.1126.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6933_fig-1874630.26.peg.1127.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6934_fig-1874630.26.peg.1128.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6935_fig-1874630.26.peg.1129.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,0,0,1
6936_fig-1874630.26.peg.1130.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
6937_fig-1874630.26.peg.1131.faa,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,1,1,1
6938_fig-1874630.26.peg.1132.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
6939_fig-1874630.26.peg.1133.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,1,1,1
6940_fig-1874630.26.peg.1134.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6941_fig-1874630.26.peg.1135.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6942_fig-1874630.26.peg.1136.faa,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,1,1
6943_fig-1874630.26.peg.1137.faa,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,1,1
6944_fig-1874630.26.peg.1138.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,1,1,0
6945_fig-1874630.26.peg.1139.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6946_fig-1874630.26.peg.1140.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6947_fig-1874630.26.peg.1141.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6948_fig-1874630.26.peg.1142.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6949_fig-1874630.26.peg.1143.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6950_fig-1874630.26.peg.1144.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6951_fig-1874630.26.peg.1145.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6952_fig-1874630.26.peg.1146.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6953_fig-1874630.26.peg.1147.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6954_fig-1874630.26.peg.1148.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
6955_fig-1874630.26.peg.1149.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,0
6956_fig-1874630.26.peg.1150.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
6957_fig-1874630.26.peg.1151.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
6958_fig-1874630.26.peg.1152.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,1
6959_fig-1874630.26.peg.1153.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,0
6960_fig-1874630.26.peg.1154.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,1,1,0
6961_fig-1874630.26.peg.1155.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,0
6962_fig-1874630.26.peg.1156.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,0
6963_fig-1874630.26.peg.1157.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6964_fig-1874630.26.peg.1158.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1
6965_fig-1874630.26.peg.1159.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6966_fig-1874630.26.peg.1160.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6967_fig-1874630.26.peg.1161.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1
6968_fig-1874630.26.peg.1162.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6969_fig-1874630.26.peg.1163.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6971_fig-1874630.26.peg.1165.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6972_fig-1874630.26.peg.1166.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6973_fig-1874630.26.peg.1167.faa,,,,,,,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,0
6974_fig-1874630.26.peg.1168.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6975_fig-1874630.26.peg.1169.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6976_fig-1874630.26.peg.1170.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6977_fig-1874630.26.peg.1171.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6978_fig-1874630.26.peg.1172.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,0,1
6980_fig-1874630.26.peg.1174.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,0
6981_fig-1874630.26.peg.1175.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
6984_fig-1874630.26.peg.1178.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6985_fig-1874630.26.peg.1179.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6986_fig-1874630.26.peg.1180.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6988_fig-1874630.26.peg.1182.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6989_fig-1874630.26.peg.1183.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6990_fig-1874630.26.peg.1184.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6991_fig-1874630.26.peg.1185.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6992_fig-1874630.26.peg.1186.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6993_fig-1874630.26.peg.1187.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6994_fig-1874630.26.peg.1188.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6995_fig-1874630.26.peg.1189.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6996_fig-1874630.26.peg.1190.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6997_fig-1874630.26.peg.1191.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6998_fig-1874630.26.peg.1192.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
6999_fig-1874630.26.peg.1193.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7001_fig-1874630.26.peg.1195.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
7002_fig-1874630.26.peg.1196.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7003_fig-1874630.26.peg.1197.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7004_fig-1874630.26.peg.1198.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7005_fig-1874630.26.peg.1199.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7006_fig-1874630.26.peg.1200.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7007_fig-1874630.26.peg.1201.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7008_fig-1874630.26.peg.1202.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7009_fig-1874630.26.peg.1203.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7010_fig-1874630.26.peg.1204.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7011_fig-1874630.26.peg.1205.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7012_fig-1874630.26.peg.1206.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7013_fig-1874630.26.peg.1207.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
7014_fig-1874630.26.peg.1208.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7015_fig-1874630.26.peg.1209.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7017_fig-1874630.26.peg.1211.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7018_fig-1874630.26.peg.1212.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7019_fig-1874630.26.peg.1213.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7020_fig-1874630.26.peg.1214.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7021_fig-1874630.26.peg.1215.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7022_fig-1874630.26.peg.1216.faa,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1
7023_fig-1874630.26.peg.1217.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,0
7024_fig-1874630.26.peg.1218.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7025_fig-1874630.26.peg.1219.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7026_fig-1874630.26.peg.1220.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7027_fig-1874630.26.peg.1221.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,0,1
7028_fig-1874630.26.peg.1222.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,1,1,1
7029_fig-1874630.26.peg.1223.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7030_fig-1874630.26.peg.1224.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7031_fig-1874630.26.peg.1225.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7032_fig-1874630.26.peg.1226.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7033_fig-1874630.26.peg.1227.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7034_fig-1874630.26.peg.1228.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
7035_fig-1874630.26.peg.1229.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7036_fig-1874630.26.peg.1230.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7037_fig-1874630.26.peg.1231.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
7038_fig-1874630.26.peg.1232.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7039_fig-1874630.26.peg.1233.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7040_fig-1874630.26.peg.1234.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7041_fig-1874630.26.peg.1235.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7042_fig-1874630.26.peg.1236.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7043_fig-1874630.26.peg.1237.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7044_fig-1874630.26.peg.1238.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7045_fig-1874630.26.peg.1239.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7046_fig-1874630.26.peg.1240.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7047_fig-1874630.26.peg.1241.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7048_fig-1874630.26.peg.1242.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
7049_fig-1874630.26.peg.1243.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7050_fig-1874630.26.peg.1244.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7051_fig-1874630.26.peg.1245.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7052_fig-1874630.26.peg.1246.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7053_fig-1874630.26.peg.1247.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1
7054_fig-1874630.26.peg.1248.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7055_fig-1874630.26.peg.1249.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7056_fig-1874630.26.peg.1250.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7057_fig-1874630.26.peg.1251.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7058_fig-1874630.26.peg.1252.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7059_fig-1874630.26.peg.1253.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7060_fig-1874630.26.peg.1254.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7061_fig-1874630.26.peg.1255.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7062_fig-1874630.26.peg.1256.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7063_fig-1874630.26.peg.1257.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7064_fig-1874630.26.peg.1258.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7065_fig-1874630.26.peg.1259.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7066_fig-1874630.26.peg.1260.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7067_fig-1874630.26.peg.1261.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7068_fig-1874630.26.peg.1262.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7069_fig-1874630.26.peg.1263.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7070_fig-1874630.26.peg.1264.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7071_fig-1874630.26.peg.1265.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7072_fig-1874630.26.peg.1266.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7073_fig-1874630.26.peg.1267.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1
7074_fig-1874630.26.peg.1268.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7075_fig-1874630.26.peg.1269.faa,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,1,1,1
7076_fig-1874630.26.peg.1270.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7077_fig-1874630.26.peg.1271.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7078_fig-1874630.26.peg.1272.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7079_fig-1874630.26.peg.1273.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7080_fig-1874630.26.peg.1274.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7081_fig-1874630.26.peg.1275.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7082_fig-1874630.26.peg.1276.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7083_fig-1874630.26.peg.1277.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7084_fig-1874630.26.peg.1278.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7085_fig-1874630.26.peg.1279.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7086_fig-1874630.26.peg.1280.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7087_fig-1874630.26.peg.1281.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7088_fig-1874630.26.peg.1282.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7089_fig-1874630.26.peg.1283.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7090_fig-1874630.26.peg.1284.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7091_fig-1874630.26.peg.1285.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7092_fig-1874630.26.peg.1286.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7093_fig-1874630.26.peg.1287.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7094_fig-1874630.26.peg.1288.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7095_fig-1874630.26.peg.1289.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7096_fig-1874630.26.peg.1290.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7097_fig-1874630.26.peg.1291.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7098_fig-1874630.26.peg.1292.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7099_fig-1874630.26.peg.1293.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7100_fig-1874630.26.peg.1294.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7101_fig-1874630.26.peg.1295.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7102_fig-1874630.26.peg.1296.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7103_fig-1874630.26.peg.1297.faa,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,0,1
7104_fig-1874630.26.peg.1298.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7105_fig-1874630.26.peg.1299.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,1,1,1
7106_fig-1874630.26.peg.1300.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
7107_fig-1874630.26.peg.1301.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
