"","1097677.33.faa","1874630.22.faa","1874630.26.faa","31963.54.faa","31963.56.faa","31964.81.faa","31964.84.faa","31965.20.faa","31965.24.faa","33014.40.faa","33014.42.faa","443906.110.faa","gene","more_than_half"
"1293",1,1,1,1,1,1,1,1,1,1,1,1,"7296_fig-1874630.26.peg.1490.faa",TRUE
"1294",1,1,1,1,1,1,1,1,1,1,1,1,"7297_fig-1874630.26.peg.1491.faa",TRUE
"1295",1,1,1,1,1,1,1,1,1,1,1,1,"7298_fig-1874630.26.peg.1492.faa",TRUE
"1296",0,1,1,1,1,1,1,1,1,1,1,1,"7299_fig-1874630.26.peg.1493.faa",TRUE
"1297",1,1,1,1,1,1,1,1,1,1,1,1,"7300_fig-1874630.26.peg.1494.faa",TRUE
"1298",1,1,1,1,1,1,1,1,1,1,1,1,"7301_fig-1874630.26.peg.1495.faa",TRUE
"1299",1,1,1,1,1,1,1,1,1,1,1,1,"7302_fig-1874630.26.peg.1496.faa",TRUE
"1300",1,1,1,1,1,1,1,1,1,1,1,1,"7303_fig-1874630.26.peg.1497.faa",TRUE
"1301",1,1,1,1,1,1,1,1,1,1,1,1,"7304_fig-1874630.26.peg.1498.faa",TRUE
"1302",1,1,1,1,1,1,1,1,1,1,1,0,"7305_fig-1874630.26.peg.1499.faa",TRUE
"1303",1,1,1,1,1,1,1,1,1,1,1,1,"7306_fig-1874630.26.peg.1500.faa",TRUE
"1304",1,1,1,1,1,1,1,1,1,1,1,1,"7307_fig-1874630.26.peg.1501.faa",TRUE
"1305",1,1,1,1,1,1,1,1,1,1,1,1,"7308_fig-1874630.26.peg.1502.faa",TRUE
"1306",1,1,1,1,1,1,1,1,1,1,0,1,"7309_fig-1874630.26.peg.1503.faa",TRUE
"1307",1,1,1,1,1,1,1,1,1,1,1,1,"7310_fig-1874630.26.peg.1504.faa",TRUE
"1308",1,1,1,1,1,1,1,1,1,1,1,1,"7311_fig-1874630.26.peg.1505.faa",TRUE
"1309",1,1,1,1,1,1,1,1,1,1,1,1,"7312_fig-1874630.26.peg.1506.faa",TRUE
"1310",1,1,1,1,1,1,1,1,1,1,1,1,"7313_fig-1874630.26.peg.1507.faa",TRUE
"1311",1,1,1,1,1,1,1,1,1,1,1,1,"7314_fig-1874630.26.peg.1508.faa",TRUE
"1312",1,1,1,1,1,1,1,1,1,1,1,1,"7315_fig-1874630.26.peg.1509.faa",TRUE
"1313",1,1,1,1,1,1,1,1,1,1,1,1,"7316_fig-1874630.26.peg.1510.faa",TRUE
"1314",1,1,1,1,1,1,1,1,1,1,1,1,"7326_fig-1874630.26.peg.1520.faa",TRUE
"1315",1,1,1,1,1,1,1,1,1,1,1,1,"7327_fig-1874630.26.peg.1521.faa",TRUE
"1316",1,1,1,1,1,1,1,1,1,1,1,1,"7328_fig-1874630.26.peg.1522.faa",TRUE
"1317",1,1,1,1,1,1,1,0,0,1,1,1,"7329_fig-1874630.26.peg.1523.faa",TRUE
"1318",1,1,1,1,1,1,1,1,1,1,1,1,"7330_fig-1874630.26.peg.1524.faa",TRUE
"1319",1,1,1,1,1,1,1,1,1,1,1,1,"7331_fig-1874630.26.peg.1525.faa",TRUE
"1320",1,1,1,1,1,1,1,1,1,1,1,1,"7332_fig-1874630.26.peg.1526.faa",TRUE
"1321",1,1,1,1,1,1,1,1,1,1,1,1,"7333_fig-1874630.26.peg.1527.faa",TRUE
"1322",1,1,1,1,1,1,1,1,1,1,1,1,"7334_fig-1874630.26.peg.1528.faa",TRUE
"1323",1,1,1,1,1,1,1,1,1,1,1,1,"7342_fig-1874630.26.peg.1536.faa",TRUE
"1324",1,1,1,1,1,1,1,1,1,1,1,1,"7343_fig-1874630.26.peg.1537.faa",TRUE
"1325",1,1,1,1,1,1,1,1,1,1,1,1,"7344_fig-1874630.26.peg.1538.faa",TRUE
"1326",1,1,1,1,1,1,1,1,1,1,0,1,"7345_fig-1874630.26.peg.1539.faa",TRUE
"1327",1,1,1,1,1,1,1,1,1,1,1,1,"7346_fig-1874630.26.peg.1540.faa",TRUE
"1328",1,1,1,1,1,1,1,1,1,1,1,1,"7347_fig-1874630.26.peg.1541.faa",TRUE
"1329",1,1,1,1,1,0,0,1,1,1,0,1,"7348_fig-1874630.26.peg.1542.faa",TRUE
"1330",1,1,1,1,1,1,1,1,1,1,1,1,"7349_fig-1874630.26.peg.1543.faa",TRUE
"1331",1,1,1,1,1,1,1,1,1,1,1,1,"7350_fig-1874630.26.peg.1544.faa",TRUE
"1332",1,1,1,1,1,1,1,1,1,1,1,1,"7351_fig-1874630.26.peg.1545.faa",TRUE
"1333",1,1,1,1,1,1,1,1,1,1,1,1,"7352_fig-1874630.26.peg.1546.faa",TRUE
"1334",1,1,1,1,1,1,1,1,1,1,1,1,"7353_fig-1874630.26.peg.1547.faa",TRUE
"1335",1,1,1,1,1,1,1,1,1,1,1,1,"7354_fig-1874630.26.peg.1548.faa",TRUE
"1336",1,1,1,1,1,1,1,1,1,1,1,1,"7355_fig-1874630.26.peg.1549.faa",TRUE
"1337",1,1,1,1,1,1,1,1,1,1,1,1,"7356_fig-1874630.26.peg.1550.faa",TRUE
"1338",1,1,1,1,1,1,1,0,0,1,1,1,"7357_fig-1874630.26.peg.1551.faa",TRUE
"1339",1,1,1,1,1,1,1,1,1,1,1,1,"7358_fig-1874630.26.peg.1552.faa",TRUE
"1340",1,1,1,1,1,1,1,1,1,1,1,1,"7359_fig-1874630.26.peg.1553.faa",TRUE
"1341",1,1,1,1,1,1,1,1,1,1,1,1,"7360_fig-1874630.26.peg.1554.faa",TRUE
"1342",1,1,1,1,1,1,1,1,1,1,1,1,"7361_fig-1874630.26.peg.1555.faa",TRUE
"1343",1,1,1,1,1,1,1,1,1,1,1,1,"7362_fig-1874630.26.peg.1556.faa",TRUE
"1344",1,1,1,1,1,1,1,1,1,1,1,1,"7364_fig-1874630.26.peg.1558.faa",TRUE
"1345",1,1,1,1,1,1,1,1,1,1,1,1,"7365_fig-1874630.26.peg.1559.faa",TRUE
"1346",1,1,1,1,1,1,1,1,1,1,1,1,"7366_fig-1874630.26.peg.1560.faa",TRUE
"1347",1,1,1,1,1,1,1,1,1,1,1,1,"7367_fig-1874630.26.peg.1561.faa",TRUE
"1348",1,1,1,1,1,1,1,1,1,1,1,1,"7368_fig-1874630.26.peg.1562.faa",TRUE
"1349",1,1,1,1,1,1,1,1,1,1,1,1,"7369_fig-1874630.26.peg.1563.faa",TRUE
"1350",1,1,1,1,1,1,1,1,1,1,1,1,"7370_fig-1874630.26.peg.1564.faa",TRUE
"1351",1,1,1,1,1,0,0,1,1,1,1,1,"7371_fig-1874630.26.peg.1565.faa",TRUE
"1352",1,1,1,1,1,1,1,1,1,1,1,1,"7372_fig-1874630.26.peg.1566.faa",TRUE
"1353",1,1,1,1,1,1,1,1,1,1,1,1,"7374_fig-1874630.26.peg.1568.faa",TRUE
"1354",1,1,1,1,1,1,1,1,1,1,1,1,"7375_fig-1874630.26.peg.1569.faa",TRUE
"1355",1,1,1,1,1,1,1,1,1,1,1,1,"7376_fig-1874630.26.peg.1570.faa",TRUE
"1356",1,1,1,1,1,1,1,1,1,1,1,1,"7377_fig-1874630.26.peg.1571.faa",TRUE
"1357",1,1,1,1,1,1,1,1,1,1,1,1,"7378_fig-1874630.26.peg.1572.faa",TRUE
"1358",1,1,1,1,1,1,1,1,1,1,1,1,"7380_fig-1874630.26.peg.1574.faa",TRUE
"1359",1,1,1,1,1,1,1,1,1,1,1,1,"7381_fig-1874630.26.peg.1575.faa",TRUE
"1360",1,1,1,1,1,1,1,1,1,1,1,1,"7382_fig-1874630.26.peg.1576.faa",TRUE
"1361",1,1,1,1,1,1,1,1,1,1,1,1,"7383_fig-1874630.26.peg.1577.faa",TRUE
"1362",1,1,1,1,1,1,1,1,1,1,1,1,"7386_fig-1874630.26.peg.1580.faa",TRUE
"1363",1,1,1,1,1,1,1,1,1,1,1,1,"7387_fig-1874630.26.peg.1581.faa",TRUE
"1364",1,1,1,1,1,1,1,1,1,1,1,1,"7388_fig-1874630.26.peg.1582.faa",TRUE
"1365",1,1,1,1,1,1,1,1,1,1,1,1,"7389_fig-1874630.26.peg.1583.faa",TRUE
"1366",1,1,1,1,1,1,1,1,1,1,1,1,"7390_fig-1874630.26.peg.1584.faa",TRUE
"1367",1,1,1,1,1,1,1,1,1,1,1,1,"7391_fig-1874630.26.peg.1585.faa",TRUE
"1368",1,1,1,1,1,1,1,1,1,1,1,1,"7392_fig-1874630.26.peg.1586.faa",TRUE
"1369",1,1,1,1,1,1,1,1,1,1,1,1,"7393_fig-1874630.26.peg.1587.faa",TRUE
"1370",1,1,1,1,1,1,1,1,1,1,1,1,"7394_fig-1874630.26.peg.1588.faa",TRUE
"1371",1,1,1,1,1,1,1,1,1,1,1,1,"7395_fig-1874630.26.peg.1589.faa",TRUE
"1372",1,1,1,1,1,1,1,1,1,1,1,1,"7396_fig-1874630.26.peg.1590.faa",TRUE
"1373",1,1,1,1,1,1,1,1,1,1,1,1,"7397_fig-1874630.26.peg.1591.faa",TRUE
"1374",1,1,1,1,1,1,1,1,1,1,1,1,"7398_fig-1874630.26.peg.1592.faa",TRUE
"1375",1,1,1,1,1,1,1,1,1,1,1,1,"7399_fig-1874630.26.peg.1593.faa",TRUE
"1376",1,1,1,1,1,1,1,1,1,1,1,1,"7400_fig-1874630.26.peg.1594.faa",TRUE
"1377",1,1,1,1,1,1,1,1,1,1,1,1,"7401_fig-1874630.26.peg.1595.faa",TRUE
"1378",1,1,1,1,1,1,1,1,1,1,1,1,"7402_fig-1874630.26.peg.1596.faa",TRUE
"1379",1,1,1,1,1,1,1,1,1,1,1,1,"7403_fig-1874630.26.peg.1597.faa",TRUE
"1380",1,1,1,1,1,1,1,1,1,1,1,1,"7404_fig-1874630.26.peg.1598.faa",TRUE
"1381",1,1,1,1,1,0,0,0,1,1,1,0,"7405_fig-1874630.26.peg.1599.faa",TRUE
"1382",0,1,1,0,0,1,1,1,1,1,1,1,"7406_fig-1874630.26.peg.1600.faa",TRUE
"1383",1,1,1,1,1,0,0,1,1,0,0,1,"7407_fig-1874630.26.peg.1601.faa",TRUE
"1384",1,1,1,1,1,0,0,1,1,0,1,1,"7408_fig-1874630.26.peg.1602.faa",TRUE
"1385",1,1,1,1,1,1,1,1,1,1,1,1,"7414_fig-1874630.26.peg.1608.faa",TRUE
"1386",1,1,1,1,1,1,1,1,1,1,1,1,"7415_fig-1874630.26.peg.1609.faa",TRUE
"1387",1,1,1,1,1,1,1,1,1,1,1,1,"7416_fig-1874630.26.peg.1610.faa",TRUE
"1388",1,1,1,1,1,1,1,0,0,1,1,1,"7417_fig-1874630.26.peg.1611.faa",TRUE
"1389",1,1,1,1,1,1,1,1,1,1,1,1,"7418_fig-1874630.26.peg.1612.faa",TRUE
"1390",1,1,1,1,1,1,1,1,1,1,1,1,"7419_fig-1874630.26.peg.1613.faa",TRUE
"1391",1,1,1,1,1,1,1,1,1,1,1,1,"7420_fig-1874630.26.peg.1614.faa",TRUE
"1392",1,1,1,1,1,1,1,1,1,1,1,1,"7421_fig-1874630.26.peg.1615.faa",TRUE
"1393",1,1,1,1,1,1,1,1,1,1,1,1,"7422_fig-1874630.26.peg.1616.faa",TRUE
"1394",1,1,1,1,1,1,1,1,1,1,1,1,"7423_fig-1874630.26.peg.1617.faa",TRUE
"1395",1,1,1,1,1,1,1,1,1,1,1,1,"7424_fig-1874630.26.peg.1618.faa",TRUE
"1396",1,1,1,1,1,1,1,1,1,1,1,1,"7425_fig-1874630.26.peg.1619.faa",TRUE
"1397",1,1,1,1,1,1,1,1,1,1,1,1,"7426_fig-1874630.26.peg.1620.faa",TRUE
"1398",1,1,1,1,1,1,1,1,1,1,1,1,"7427_fig-1874630.26.peg.1621.faa",TRUE
"1399",1,1,1,1,1,1,1,1,1,1,1,1,"7428_fig-1874630.26.peg.1622.faa",TRUE
"1400",1,1,1,1,1,1,1,1,1,1,1,1,"7429_fig-1874630.26.peg.1623.faa",TRUE
"1401",1,1,1,1,1,1,1,1,1,1,1,1,"7430_fig-1874630.26.peg.1624.faa",TRUE
"1402",1,1,1,1,1,1,1,1,1,1,1,1,"7431_fig-1874630.26.peg.1625.faa",TRUE
"1403",1,1,1,1,1,1,1,1,1,1,1,1,"7432_fig-1874630.26.peg.1626.faa",TRUE
"1404",1,1,1,1,1,1,1,1,1,1,1,1,"7433_fig-1874630.26.peg.1627.faa",TRUE
"1405",1,1,1,0,1,1,1,1,1,1,1,1,"7434_fig-1874630.26.peg.1628.faa",TRUE
"1406",1,1,1,1,1,1,1,1,1,1,1,1,"7435_fig-1874630.26.peg.1629.faa",TRUE
"1407",1,1,1,1,1,1,1,1,1,1,1,1,"7436_fig-1874630.26.peg.1630.faa",TRUE
"1408",1,1,1,1,1,1,1,1,1,1,1,1,"7437_fig-1874630.26.peg.1631.faa",TRUE
"1409",1,1,1,1,1,1,1,1,1,1,1,1,"7438_fig-1874630.26.peg.1632.faa",TRUE
"1410",1,1,1,1,1,1,1,1,1,1,1,1,"7439_fig-1874630.26.peg.1633.faa",TRUE
"1411",1,1,1,1,1,1,1,1,1,1,1,1,"7440_fig-1874630.26.peg.1634.faa",TRUE
"1412",1,1,1,1,1,1,1,1,1,1,1,1,"7441_fig-1874630.26.peg.1635.faa",TRUE
"1413",1,1,1,1,1,1,1,1,1,1,1,1,"7442_fig-1874630.26.peg.1636.faa",TRUE
"1414",1,1,1,1,1,1,1,1,1,1,1,1,"7443_fig-1874630.26.peg.1637.faa",TRUE
"1415",1,1,1,1,1,1,1,1,1,1,1,1,"7444_fig-1874630.26.peg.1638.faa",TRUE
"1416",1,1,1,1,1,1,1,1,1,1,1,1,"7445_fig-1874630.26.peg.1639.faa",TRUE
"1417",1,1,1,1,1,1,1,1,1,1,1,1,"7446_fig-1874630.26.peg.1640.faa",TRUE
"1418",1,1,1,1,1,1,1,1,1,1,1,1,"7447_fig-1874630.26.peg.1641.faa",TRUE
"1419",1,1,1,1,1,1,1,1,1,1,1,1,"7448_fig-1874630.26.peg.1642.faa",TRUE
"1420",1,1,1,1,1,1,1,1,1,1,1,1,"7449_fig-1874630.26.peg.1643.faa",TRUE
"1421",1,1,1,1,1,1,1,1,1,1,1,1,"7450_fig-1874630.26.peg.1644.faa",TRUE
"1422",1,1,1,1,1,1,1,1,1,1,1,1,"7451_fig-1874630.26.peg.1645.faa",TRUE
"1423",1,1,1,1,1,1,1,1,1,1,1,1,"7452_fig-1874630.26.peg.1646.faa",TRUE
"1424",1,1,1,1,1,1,1,1,1,1,1,1,"7453_fig-1874630.26.peg.1647.faa",TRUE
"1425",1,1,1,1,1,1,1,1,1,1,1,1,"7454_fig-1874630.26.peg.1648.faa",TRUE
"1426",1,1,1,1,1,1,1,1,1,1,1,1,"7455_fig-1874630.26.peg.1649.faa",TRUE
"1427",1,1,1,1,1,1,1,1,1,1,1,1,"7456_fig-1874630.26.peg.1650.faa",TRUE
"1428",1,1,1,1,1,1,1,1,1,1,1,1,"7457_fig-1874630.26.peg.1651.faa",TRUE
"1429",1,1,1,1,1,1,1,1,1,1,1,1,"7458_fig-1874630.26.peg.1652.faa",TRUE
"1430",1,1,1,1,1,1,1,1,1,1,1,1,"7459_fig-1874630.26.peg.1653.faa",TRUE
"1431",1,1,1,1,1,1,1,1,1,1,1,1,"7460_fig-1874630.26.peg.1654.faa",TRUE
"1432",1,1,1,1,1,1,1,1,1,1,1,1,"7461_fig-1874630.26.peg.1655.faa",TRUE
"1433",1,1,1,1,1,1,1,1,1,1,1,1,"7462_fig-1874630.26.peg.1656.faa",TRUE
"1434",1,1,1,1,1,1,1,1,1,1,1,1,"7463_fig-1874630.26.peg.1657.faa",TRUE
"1435",1,1,1,1,1,1,1,1,1,1,1,1,"7464_fig-1874630.26.peg.1658.faa",TRUE
"1436",1,1,1,1,1,1,1,1,1,1,1,1,"7465_fig-1874630.26.peg.1659.faa",TRUE
"1437",1,1,1,1,1,1,1,1,1,1,1,1,"7466_fig-1874630.26.peg.1660.faa",TRUE
"1438",1,1,1,1,1,1,1,1,1,1,1,1,"7467_fig-1874630.26.peg.1661.faa",TRUE
"1439",1,1,1,1,1,1,1,1,1,1,1,1,"7468_fig-1874630.26.peg.1662.faa",TRUE
"1440",1,1,1,1,1,1,1,1,1,1,1,1,"7469_fig-1874630.26.peg.1663.faa",TRUE
"1441",1,1,1,1,1,1,1,1,1,1,1,1,"7470_fig-1874630.26.peg.1664.faa",TRUE
"1442",1,1,1,1,1,1,1,1,1,1,1,1,"7471_fig-1874630.26.peg.1665.faa",TRUE
"1443",1,1,1,1,1,1,1,1,1,1,1,1,"7472_fig-1874630.26.peg.1666.faa",TRUE
"1444",1,1,1,1,1,1,1,1,1,1,1,1,"7473_fig-1874630.26.peg.1667.faa",TRUE
"1445",1,1,1,1,1,1,1,1,1,1,1,1,"7474_fig-1874630.26.peg.1668.faa",TRUE
"1446",1,1,1,1,1,1,1,1,1,1,1,1,"7475_fig-1874630.26.peg.1669.faa",TRUE
"1447",1,1,1,1,1,1,1,1,1,1,1,1,"7476_fig-1874630.26.peg.1670.faa",TRUE
"1448",1,1,1,1,1,1,1,1,1,1,1,1,"7477_fig-1874630.26.peg.1671.faa",TRUE
"1449",1,1,1,1,1,1,1,1,1,1,1,1,"7478_fig-1874630.26.peg.1672.faa",TRUE
"1450",1,1,1,1,1,1,1,1,1,1,1,1,"7479_fig-1874630.26.peg.1673.faa",TRUE
"1451",1,1,1,1,1,1,1,1,1,1,1,1,"7480_fig-1874630.26.peg.1674.faa",TRUE
"1452",1,1,1,1,1,1,1,1,1,1,1,1,"7481_fig-1874630.26.peg.1675.faa",TRUE
"1453",1,1,1,1,1,1,1,1,1,1,1,1,"7482_fig-1874630.26.peg.1676.faa",TRUE
"1454",1,1,1,1,1,1,1,1,1,1,1,1,"7483_fig-1874630.26.peg.1677.faa",TRUE
"1455",1,1,1,1,1,1,1,1,1,1,1,1,"7484_fig-1874630.26.peg.1678.faa",TRUE
"1456",1,1,1,1,1,1,1,1,1,1,1,1,"7485_fig-1874630.26.peg.1679.faa",TRUE
"1457",1,1,1,1,1,1,1,1,1,1,1,1,"7486_fig-1874630.26.peg.1680.faa",TRUE
"1458",1,1,1,1,1,1,1,1,1,1,1,1,"7487_fig-1874630.26.peg.1681.faa",TRUE
"1459",1,1,1,1,1,1,1,1,1,1,1,1,"7488_fig-1874630.26.peg.1682.faa",TRUE
"1460",1,1,1,1,1,1,1,1,1,1,1,1,"7489_fig-1874630.26.peg.1683.faa",TRUE
"1461",1,1,1,1,1,1,1,1,1,1,1,1,"7490_fig-1874630.26.peg.1684.faa",TRUE
"1462",1,1,1,1,1,1,1,1,1,1,1,1,"7491_fig-1874630.26.peg.1685.faa",TRUE
"1463",1,1,1,1,1,1,1,1,1,1,1,1,"7492_fig-1874630.26.peg.1686.faa",TRUE
"1464",1,1,1,1,1,1,1,1,1,1,1,1,"7493_fig-1874630.26.peg.1687.faa",TRUE
"1465",1,1,1,1,1,1,1,1,1,1,1,1,"7494_fig-1874630.26.peg.1688.faa",TRUE
"1466",1,1,1,1,1,1,1,1,1,1,1,1,"7495_fig-1874630.26.peg.1689.faa",TRUE
"1467",1,1,1,1,1,1,1,1,1,1,1,1,"7496_fig-1874630.26.peg.1690.faa",TRUE
"1468",1,1,1,1,1,1,1,1,1,1,1,1,"7497_fig-1874630.26.peg.1691.faa",TRUE
"1469",1,1,1,1,1,1,1,1,1,1,1,1,"7498_fig-1874630.26.peg.1692.faa",TRUE
"1470",1,1,1,1,1,1,1,1,1,1,1,1,"7499_fig-1874630.26.peg.1693.faa",TRUE
"1471",1,1,1,1,1,1,1,1,1,1,1,1,"7500_fig-1874630.26.peg.1694.faa",TRUE
"1472",1,1,1,1,1,1,1,1,1,1,1,1,"7501_fig-1874630.26.peg.1695.faa",TRUE
"1473",1,1,1,1,1,1,1,1,1,1,1,1,"7502_fig-1874630.26.peg.1696.faa",TRUE
"1474",1,1,1,1,1,1,1,1,1,1,1,1,"7503_fig-1874630.26.peg.1697.faa",TRUE
"1475",1,1,1,1,1,1,1,1,1,1,1,1,"7504_fig-1874630.26.peg.1698.faa",TRUE
"1476",1,1,1,1,1,1,1,1,1,1,1,1,"7505_fig-1874630.26.peg.1699.faa",TRUE
"1477",1,1,1,1,1,1,1,1,1,1,1,1,"7506_fig-1874630.26.peg.1700.faa",TRUE
"1478",1,1,1,1,1,1,1,1,1,1,1,1,"7507_fig-1874630.26.peg.1701.faa",TRUE
"1479",1,1,1,1,1,0,0,1,1,0,1,1,"7508_fig-1874630.26.peg.1702.faa",TRUE
"1480",1,1,1,1,1,1,1,1,1,1,1,1,"7509_fig-1874630.26.peg.1703.faa",TRUE
"1481",1,1,1,1,1,1,1,1,1,1,1,1,"7510_fig-1874630.26.peg.1704.faa",TRUE
"1482",1,1,1,1,1,1,1,1,1,1,1,1,"7511_fig-1874630.26.peg.1705.faa",TRUE
"1483",1,1,1,1,1,1,1,1,1,1,1,1,"7512_fig-1874630.26.peg.1706.faa",TRUE
"1484",1,1,1,1,1,1,1,1,1,1,1,1,"7513_fig-1874630.26.peg.1707.faa",TRUE
"1485",1,1,1,1,1,1,1,1,1,1,1,1,"7514_fig-1874630.26.peg.1708.faa",TRUE
"1486",1,1,1,1,1,1,1,1,1,1,1,1,"7515_fig-1874630.26.peg.1709.faa",TRUE
"1487",1,1,1,1,1,1,1,1,1,1,1,1,"7516_fig-1874630.26.peg.1710.faa",TRUE
"1488",1,1,1,1,1,1,1,1,1,1,1,1,"7517_fig-1874630.26.peg.1711.faa",TRUE
"1489",1,1,1,1,1,1,1,1,1,1,1,1,"7518_fig-1874630.26.peg.1712.faa",TRUE
"1490",1,1,1,1,1,1,1,1,1,1,1,1,"7519_fig-1874630.26.peg.1713.faa",TRUE
"1491",1,1,1,1,1,1,1,1,1,1,1,1,"7520_fig-1874630.26.peg.1714.faa",TRUE
"1492",1,1,1,1,1,1,1,1,1,1,1,1,"7521_fig-1874630.26.peg.1715.faa",TRUE
"1493",1,1,1,1,1,1,1,1,1,1,1,1,"7522_fig-1874630.26.peg.1716.faa",TRUE
"1494",1,1,1,1,1,1,1,1,1,1,1,1,"7523_fig-1874630.26.peg.1717.faa",TRUE
"1495",0,1,1,0,0,1,1,1,1,1,1,1,"7525_fig-1874630.26.peg.1719.faa",TRUE
"1496",0,1,1,0,0,1,1,1,1,1,1,1,"7526_fig-1874630.26.peg.1720.faa",TRUE
"1497",0,1,1,0,0,1,1,1,1,1,1,1,"7527_fig-1874630.26.peg.1721.faa",TRUE
"1498",1,1,1,1,1,1,1,1,1,1,1,1,"7528_fig-1874630.26.peg.1722.faa",TRUE
"1499",1,1,1,1,1,1,1,1,1,1,1,1,"7529_fig-1874630.26.peg.1723.faa",TRUE
"1500",1,1,1,1,1,1,1,1,1,1,1,1,"7530_fig-1874630.26.peg.1724.faa",TRUE
"1501",1,1,1,1,1,1,1,1,1,1,1,1,"7531_fig-1874630.26.peg.1725.faa",TRUE
"1502",1,1,1,1,1,1,1,1,1,1,1,1,"7532_fig-1874630.26.peg.1726.faa",TRUE
"1503",1,1,1,1,1,1,1,1,1,1,1,1,"7533_fig-1874630.26.peg.1727.faa",TRUE
"1504",1,1,1,1,1,1,1,1,1,1,1,1,"7534_fig-1874630.26.peg.1728.faa",TRUE
"1505",1,1,1,1,1,1,1,1,1,1,1,1,"7535_fig-1874630.26.peg.1729.faa",TRUE
"1506",1,1,1,1,1,1,1,1,1,1,1,1,"7536_fig-1874630.26.peg.1730.faa",TRUE
"1507",1,1,1,1,1,1,1,1,1,1,1,1,"7537_fig-1874630.26.peg.1731.faa",TRUE
"1508",1,1,1,1,1,1,1,1,1,1,1,1,"7538_fig-1874630.26.peg.1732.faa",TRUE
"1509",1,1,1,1,1,1,1,1,1,1,1,1,"7539_fig-1874630.26.peg.1733.faa",TRUE
"1510",1,1,1,1,1,1,1,1,1,1,1,1,"7540_fig-1874630.26.peg.1734.faa",TRUE
"1511",1,1,1,1,1,1,1,1,1,1,1,1,"7541_fig-1874630.26.peg.1735.faa",TRUE
"1512",1,1,1,1,1,1,1,1,1,1,1,1,"7543_fig-1874630.26.peg.1737.faa",TRUE
"1513",1,1,1,1,1,1,1,1,1,1,1,1,"7544_fig-1874630.26.peg.1738.faa",TRUE
"1514",1,1,1,1,1,1,1,1,1,1,1,1,"7545_fig-1874630.26.peg.1739.faa",TRUE
"1515",1,1,1,1,1,1,1,1,1,1,1,1,"7546_fig-1874630.26.peg.1740.faa",TRUE
"1516",1,1,1,1,1,1,1,1,1,1,1,1,"7547_fig-1874630.26.peg.1741.faa",TRUE
"1517",1,1,1,1,1,1,1,1,1,1,1,1,"7548_fig-1874630.26.peg.1742.faa",TRUE
"1518",1,1,1,1,1,1,1,1,1,1,1,1,"7549_fig-1874630.26.peg.1743.faa",TRUE
"1519",1,1,1,1,1,1,1,1,1,1,1,1,"7550_fig-1874630.26.peg.1744.faa",TRUE
"1520",1,1,1,1,1,1,1,1,1,1,1,1,"7551_fig-1874630.26.peg.1745.faa",TRUE
"1521",1,1,1,1,1,1,1,1,1,1,1,1,"7552_fig-1874630.26.peg.1746.faa",TRUE
"1522",1,1,1,1,1,1,1,1,1,1,1,1,"7553_fig-1874630.26.peg.1747.faa",TRUE
"1523",1,1,1,1,1,1,1,1,1,1,1,1,"7554_fig-1874630.26.peg.1748.faa",TRUE
"1524",1,1,1,1,1,1,1,1,1,1,1,1,"7555_fig-1874630.26.peg.1749.faa",TRUE
"1525",1,1,1,1,1,1,1,1,1,1,1,1,"7556_fig-1874630.26.peg.1750.faa",TRUE
"1526",1,1,1,1,1,1,1,1,1,1,1,1,"7557_fig-1874630.26.peg.1751.faa",TRUE
"1527",1,1,1,1,1,1,1,1,1,1,1,1,"7558_fig-1874630.26.peg.1752.faa",TRUE
"1528",1,1,1,1,1,1,1,1,1,1,1,1,"7559_fig-1874630.26.peg.1753.faa",TRUE
"1529",1,1,1,1,1,1,1,1,1,1,1,1,"7560_fig-1874630.26.peg.1754.faa",TRUE
"1530",1,1,1,1,1,1,1,1,1,1,1,1,"7561_fig-1874630.26.peg.1755.faa",TRUE
"1531",1,1,1,1,1,1,1,1,1,1,1,1,"7562_fig-1874630.26.peg.1756.faa",TRUE
"1532",1,1,1,1,1,1,1,1,1,1,1,1,"7563_fig-1874630.26.peg.1757.faa",TRUE
"1533",1,1,1,1,1,1,1,1,1,1,1,1,"7564_fig-1874630.26.peg.1758.faa",TRUE
"1534",1,1,1,1,1,1,1,1,1,1,1,1,"7566_fig-1874630.26.peg.1760.faa",TRUE
"1535",1,1,1,1,1,1,1,1,1,1,1,1,"7567_fig-1874630.26.peg.1761.faa",TRUE
"1536",1,1,1,1,1,1,1,1,1,1,1,1,"7568_fig-1874630.26.peg.1762.faa",TRUE
"1537",1,1,1,1,1,1,1,1,1,1,1,1,"7569_fig-1874630.26.peg.1763.faa",TRUE
"1538",1,1,1,1,1,1,1,1,1,1,1,1,"7570_fig-1874630.26.peg.1764.faa",TRUE
"1539",1,1,1,1,1,1,1,1,1,1,1,1,"7571_fig-1874630.26.peg.1765.faa",TRUE
"1540",1,1,1,1,1,1,1,1,1,1,1,1,"7572_fig-1874630.26.peg.1766.faa",TRUE
"1541",1,1,1,1,1,1,1,1,1,1,1,1,"7573_fig-1874630.26.peg.1767.faa",TRUE
"1542",1,1,1,1,1,1,1,1,1,0,0,1,"7574_fig-1874630.26.peg.1768.faa",TRUE
"1543",1,1,1,1,1,0,0,1,1,0,0,0,"7575_fig-1874630.26.peg.1769.faa",TRUE
"1544",1,1,1,1,1,1,1,1,1,1,1,1,"7576_fig-1874630.26.peg.1770.faa",TRUE
